providerField,canonicalKey,acquisitionSurface,providerTimestamp,synqReceivedAt,requestStartedAt,requestCompletedAt,sequenceNumber,numericValue,rawValueJson,physicalSampleFingerprint,requestedInterval,requestedAggregation,aggregateBucketIdentity,hfWindowFrom,hfWindowTo,hfActualQueryTo,acquisitionOrdinal
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,HF_HISTORICAL,2026-09-02T18:59:56.784Z,2026-09-02T19:00:04.205Z,2026-09-02T19:00:03.835Z,2026-09-02T19:00:04.205Z,124,11.76470588235294,11.76470588235294,9db6e49ea8f79662b7fa64269735b1e4614c1a9eccb1e6ad103f4884f0defb0f,1s,AVG,9db6e49ea8f79662b7fa64269735b1e4614c1a9eccb1e6ad103f4884f0defb0f,2026-09-02T18:59:55.784Z,2026-09-02T19:00:03.835Z,2026-09-02T19:00:03.835Z,84
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T18:59:59.000Z,2026-09-02T19:00:10.422Z,2026-09-02T19:00:10.054Z,2026-09-02T19:00:10.422Z,129,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T18:59:59Z""}",,,,,,,,89
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T18:59:59.000Z,2026-09-02T19:00:16.365Z,2026-09-02T19:00:16.117Z,2026-09-02T19:00:16.365Z,134,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T18:59:59Z""}",,,,,,,,94
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T18:59:59.000Z,2026-09-02T19:00:22.201Z,2026-09-02T19:00:21.969Z,2026-09-02T19:00:22.201Z,139,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T18:59:59Z""}",,,,,,,,99
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:00:28.267Z,2026-09-02T19:00:27.998Z,2026-09-02T19:00:28.267Z,170,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,110
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:00:34.036Z,2026-09-02T19:00:33.754Z,2026-09-02T19:00:34.036Z,175,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,115
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:00:39.888Z,2026-09-02T19:00:39.577Z,2026-09-02T19:00:39.888Z,180,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,120
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:00:45.903Z,2026-09-02T19:00:45.637Z,2026-09-02T19:00:45.903Z,185,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,125
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:00:51.651Z,2026-09-02T19:00:51.457Z,2026-09-02T19:00:51.651Z,190,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,130
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:00:57.427Z,2026-09-02T19:00:57.200Z,2026-09-02T19:00:57.427Z,195,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,135
