providerField,canonicalKey,acquisitionSurface,providerTimestamp,synqReceivedAt,requestStartedAt,requestCompletedAt,sequenceNumber,numericValue,rawValueJson,physicalSampleFingerprint,requestedInterval,requestedAggregation,aggregateBucketIdentity,hfWindowFrom,hfWindowTo,hfActualQueryTo,acquisitionOrdinal
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1802,0,0,027b365121690c5e30c808edfd84edd204e3f9bc57c8e8a0da5bbc4aece7c363,1s,AVG,027b365121690c5e30c808edfd84edd204e3f9bc57c8e8a0da5bbc4aece7c363,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1402
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:11.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1806,14.11764705882353,14.11764705882353,9600c91a64bb6387a979d91f708b65dced16b95b2a44d3a800d0b23154c0f391,1s,AVG,9600c91a64bb6387a979d91f708b65dced16b95b2a44d3a800d0b23154c0f391,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1406
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:13.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1811,74.90196078431373,74.90196078431373,d7d27377cf9b07b9369f4322be6f81f81b7474b83b362620924b988f2afb5f2c,1s,AVG,d7d27377cf9b07b9369f4322be6f81f81b7474b83b362620924b988f2afb5f2c,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1411
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:14.533Z,2026-09-02T19:11:18.631Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.631Z,1816,29.01960784313725,29.01960784313725,43e563d653e4b89b89652efe1360c77d0a9c82bb1de011b6263efa793d5a70ef,1s,AVG,43e563d653e4b89b89652efe1360c77d0a9c82bb1de011b6263efa793d5a70ef,2026-09-02T19:11:10.533Z,2026-09-02T19:11:18.327Z,2026-09-02T19:11:18.327Z,1416
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:11:19.000Z,2026-09-02T19:11:24.492Z,2026-09-02T19:11:24.303Z,2026-09-02T19:11:24.492Z,1847,46.27450980392157,"{""value"":46.27450980392157,""timestamp"":""2026-09-02T19:11:19Z""}",,,,,,,,1427
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:18.327Z,2026-09-02T19:11:24.681Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.681Z,1852,46.27450980392157,46.27450980392157,2945e6f409e29861fac03fb631a0c7077b2bda1ffe19e314b8dd840a03bcf62f,1s,AVG,2945e6f409e29861fac03fb631a0c7077b2bda1ffe19e314b8dd840a03bcf62f,2026-09-02T19:11:16.327Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.493Z,1432
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:20.327Z,2026-09-02T19:11:24.681Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.681Z,1857,46.66666666666666,46.66666666666666,71c30ba453b6df279dc53654b7a854d058fda884ebce671148cc9276c8a2f28b,1s,AVG,71c30ba453b6df279dc53654b7a854d058fda884ebce671148cc9276c8a2f28b,2026-09-02T19:11:16.327Z,2026-09-02T19:11:24.493Z,2026-09-02T19:11:24.493Z,1437
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:11:25.000Z,2026-09-02T19:11:30.319Z,2026-09-02T19:11:30.026Z,2026-09-02T19:11:30.319Z,1862,34.11764705882353,"{""value"":34.11764705882353,""timestamp"":""2026-09-02T19:11:25Z""}",,,,,,,,1442
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:23.493Z,2026-09-02T19:11:30.778Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.778Z,1867,31.76470588235294,31.76470588235294,6f90e24ddb76ce0d77f8bd726ce75dc72636e158f9f4dcee6f3d4bad220c44a6,1s,AVG,6f90e24ddb76ce0d77f8bd726ce75dc72636e158f9f4dcee6f3d4bad220c44a6,2026-09-02T19:11:22.493Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.320Z,1447
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:24.493Z,2026-09-02T19:11:30.778Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.778Z,1872,34.11764705882353,34.11764705882353,de0a5c31b542da53fc082e7c15ade5f02aef5a18667c409266a2ce4037d839c3,1s,AVG,de0a5c31b542da53fc082e7c15ade5f02aef5a18667c409266a2ce4037d839c3,2026-09-02T19:11:22.493Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.320Z,1452
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:26.493Z,2026-09-02T19:11:30.778Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.778Z,1877,45.88235294117647,45.88235294117647,3a356fe60221fd49dcb83df6641d349e87fbe77f028fbf3ce4c8976e5e7b22a6,1s,AVG,3a356fe60221fd49dcb83df6641d349e87fbe77f028fbf3ce4c8976e5e7b22a6,2026-09-02T19:11:22.493Z,2026-09-02T19:11:30.320Z,2026-09-02T19:11:30.320Z,1457
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:11:31.000Z,2026-09-02T19:11:36.484Z,2026-09-02T19:11:36.098Z,2026-09-02T19:11:36.484Z,1882,0,"{""value"":0,""timestamp"":""2026-09-02T19:11:31Z""}",,,,,,,,1462
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:29.320Z,2026-09-02T19:11:36.802Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.802Z,1887,32.54901960784314,32.54901960784314,9b7cdbb36ed5a52f6cf992d8e9ecab46982142e9ad17e6793e6091af5bacef36,1s,AVG,9b7cdbb36ed5a52f6cf992d8e9ecab46982142e9ad17e6793e6091af5bacef36,2026-09-02T19:11:28.320Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.486Z,1467
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:30.320Z,2026-09-02T19:11:36.802Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.802Z,1892,0,0,3ae798cd163c2525439718b1d94a4c6a579ee4968e491601b8128afe6b26edde,1s,AVG,3ae798cd163c2525439718b1d94a4c6a579ee4968e491601b8128afe6b26edde,2026-09-02T19:11:28.320Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.486Z,1472
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:33.320Z,2026-09-02T19:11:36.802Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.802Z,1897,33.33333333333334,33.33333333333334,016337738cdfea21bc36c079f511743e608b76a030cdcf55b199513f472089ec,1s,AVG,016337738cdfea21bc36c079f511743e608b76a030cdcf55b199513f472089ec,2026-09-02T19:11:28.320Z,2026-09-02T19:11:36.486Z,2026-09-02T19:11:36.486Z,1477
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:11:35.000Z,2026-09-02T19:11:42.446Z,2026-09-02T19:11:42.206Z,2026-09-02T19:11:42.446Z,1902,44.31372549019608,"{""value"":44.31372549019608,""timestamp"":""2026-09-02T19:11:35Z""}",,,,,,,,1482
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:34.486Z,2026-09-02T19:11:42.666Z,2026-09-02T19:11:42.450Z,2026-09-02T19:11:42.666Z,1907,44.31372549019608,44.31372549019608,9cfcae8f7623e9c6fd382171235337eebc3c9f1a8b7a34f84e1024dce4e2a27a,1s,AVG,9cfcae8f7623e9c6fd382171235337eebc3c9f1a8b7a34f84e1024dce4e2a27a,2026-09-02T19:11:34.486Z,2026-09-02T19:11:42.450Z,2026-09-02T19:11:42.450Z,1487
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:11:45.000Z,2026-09-02T19:11:48.284Z,2026-09-02T19:11:48.036Z,2026-09-02T19:11:48.284Z,1912,43.92156862745098,"{""value"":43.92156862745098,""timestamp"":""2026-09-02T19:11:45Z""}",,,,,,,,1492
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:41.450Z,2026-09-02T19:11:48.502Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.502Z,1917,43.52941176470588,43.52941176470588,41692af9dca157f7058fd228e9f22c41e445f499d53c78af325f4ab8b08d2cdc,1s,AVG,41692af9dca157f7058fd228e9f22c41e445f499d53c78af325f4ab8b08d2cdc,2026-09-02T19:11:40.450Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.292Z,1497
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:43.450Z,2026-09-02T19:11:48.502Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.502Z,1922,43.92156862745098,43.92156862745098,56d7137dfae7057fb17e5b11c6e50e59c8a9caa525068db530a26f23d679c3db,1s,AVG,56d7137dfae7057fb17e5b11c6e50e59c8a9caa525068db530a26f23d679c3db,2026-09-02T19:11:40.450Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.292Z,1502
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:44.450Z,2026-09-02T19:11:48.502Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.502Z,1927,43.92156862745098,43.92156862745098,ec8e7b5342856a47521503b277a4e7cf73a3e45771a4c984549f4c1c8d0412e1,1s,AVG,ec8e7b5342856a47521503b277a4e7cf73a3e45771a4c984549f4c1c8d0412e1,2026-09-02T19:11:40.450Z,2026-09-02T19:11:48.292Z,2026-09-02T19:11:48.292Z,1507
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:11:51.000Z,2026-09-02T19:11:54.318Z,2026-09-02T19:11:53.902Z,2026-09-02T19:11:54.318Z,1932,42.74509803921568,"{""value"":42.74509803921568,""timestamp"":""2026-09-02T19:11:51Z""}",,,,,,,,1512
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:48.292Z,2026-09-02T19:11:54.563Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.563Z,1937,41.56862745098039,41.56862745098039,6024a320fa1ed651755b3a544b97ab7e58db2d97ddc594de619b466f908847a3,1s,AVG,6024a320fa1ed651755b3a544b97ab7e58db2d97ddc594de619b466f908847a3,2026-09-02T19:11:46.292Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.321Z,1517
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:49.292Z,2026-09-02T19:11:54.563Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.563Z,1942,41.56862745098039,41.56862745098039,ca279dd75f645382c0983481049aeee5ac22ac25a70abf62a58bff9c7b8ee1a3,1s,AVG,ca279dd75f645382c0983481049aeee5ac22ac25a70abf62a58bff9c7b8ee1a3,2026-09-02T19:11:46.292Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.321Z,1522
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:50.292Z,2026-09-02T19:11:54.563Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.563Z,1947,42.74509803921568,42.74509803921568,6c1e793210ac4579de3e3fef593b591090ebf96286d55605167673704afca8fa,1s,AVG,6c1e793210ac4579de3e3fef593b591090ebf96286d55605167673704afca8fa,2026-09-02T19:11:46.292Z,2026-09-02T19:11:54.321Z,2026-09-02T19:11:54.321Z,1527
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:11:55.000Z,2026-09-02T19:12:00.571Z,2026-09-02T19:12:00.267Z,2026-09-02T19:12:00.571Z,1978,37.25490196078432,"{""value"":37.25490196078432,""timestamp"":""2026-09-02T19:11:55Z""}",,,,,,,,1538
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:53.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,1983,37.25490196078432,37.25490196078432,5e179a8c19e52789a07daa01c1ebbcee076a34530233ed734f4c12a8319fc84e,1s,AVG,5e179a8c19e52789a07daa01c1ebbcee076a34530233ed734f4c12a8319fc84e,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1543
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:54.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,1988,37.25490196078432,37.25490196078432,7eb44d437b0b49edbc8151cbad04b426de2dfeb940c259ec5f4ce4b5566d038b,1s,AVG,7eb44d437b0b49edbc8151cbad04b426de2dfeb940c259ec5f4ce4b5566d038b,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1548
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:55.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,1993,0,0,9fa70a2c06bf5f7313b07b176e703d1909fe543f2d0f45f701fabb5ccc552b81,1s,AVG,9fa70a2c06bf5f7313b07b176e703d1909fe543f2d0f45f701fabb5ccc552b81,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1553
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:56.321Z,2026-09-02T19:12:00.893Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.893Z,1998,41.56862745098039,41.56862745098039,fadacdd5a97453a8a958c3e9fde5d0851424e1db446d2a9649fee163e4c2c8b0,1s,AVG,fadacdd5a97453a8a958c3e9fde5d0851424e1db446d2a9649fee163e4c2c8b0,2026-09-02T19:11:52.321Z,2026-09-02T19:12:00.575Z,2026-09-02T19:12:00.575Z,1558
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:06.595Z,2026-09-02T19:12:06.282Z,2026-09-02T19:12:06.595Z,2003,13.72549019607843,"{""value"":13.72549019607843,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1563
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:58.575Z,2026-09-02T19:12:06.819Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.819Z,2008,41.96078431372549,41.96078431372549,ab30530bdfe52cafb046f42dd00e348ed4a818ca841082a29cbae9444902a20d,1s,AVG,ab30530bdfe52cafb046f42dd00e348ed4a818ca841082a29cbae9444902a20d,2026-09-02T19:11:58.575Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.598Z,1568
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:11:59.575Z,2026-09-02T19:12:06.819Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.819Z,2013,13.72549019607843,13.72549019607843,0c1aa81af4789e94f0a393c24a6f57693198aff70e46dce45d50e79787c9dccf,1s,AVG,0c1aa81af4789e94f0a393c24a6f57693198aff70e46dce45d50e79787c9dccf,2026-09-02T19:11:58.575Z,2026-09-02T19:12:06.598Z,2026-09-02T19:12:06.598Z,1573
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:12.411Z,2026-09-02T19:12:12.144Z,2026-09-02T19:12:12.411Z,2018,13.72549019607843,"{""value"":13.72549019607843,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1578
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:18.224Z,2026-09-02T19:12:17.948Z,2026-09-02T19:12:18.224Z,2023,13.72549019607843,"{""value"":13.72549019607843,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1583
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:00.000Z,2026-09-02T19:12:24.179Z,2026-09-02T19:12:23.884Z,2026-09-02T19:12:24.179Z,2028,13.72549019607843,"{""value"":13.72549019607843,""timestamp"":""2026-09-02T19:12:00Z""}",,,,,,,,1588
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:26.000Z,2026-09-02T19:12:30.416Z,2026-09-02T19:12:30.174Z,2026-09-02T19:12:30.416Z,2033,23.13725490196078,"{""value"":23.13725490196078,""timestamp"":""2026-09-02T19:12:26Z""}",,,,,,,,1593
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2038,45.49019607843137,45.49019607843137,5fc17e7adfef2dfd02e0a54a475b4509b2eb71d8b004801a65a3c29513789196,1s,AVG,5fc17e7adfef2dfd02e0a54a475b4509b2eb71d8b004801a65a3c29513789196,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1598
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:23.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2043,54.50980392156863,54.50980392156863,a1f3b1c1e0f8076a53a290684476643b81adeb0c325eeb0d0425854226055519,1s,AVG,a1f3b1c1e0f8076a53a290684476643b81adeb0c325eeb0d0425854226055519,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1603
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:25.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2048,23.13725490196078,23.13725490196078,c43add9039a48dc41b6cc3c73581a159ec46fb2b4dbf1cf57de8cefb11b01c07,1s,AVG,c43add9039a48dc41b6cc3c73581a159ec46fb2b4dbf1cf57de8cefb11b01c07,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1608
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:26.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2053,0,0,a5568c86548bad28522d3420036b95a3cd6207075244d1dcdf18e6e90cc0567c,1s,AVG,a5568c86548bad28522d3420036b95a3cd6207075244d1dcdf18e6e90cc0567c,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1613
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:27.180Z,2026-09-02T19:12:30.663Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.663Z,2058,20,20,20815e1cd87cba616fce0fbb2ade999c5f4cfaf73e4f76ca3404003b6de50178,1s,AVG,20815e1cd87cba616fce0fbb2ade999c5f4cfaf73e4f76ca3404003b6de50178,2026-09-02T19:12:22.180Z,2026-09-02T19:12:30.418Z,2026-09-02T19:12:30.418Z,1618
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:32.000Z,2026-09-02T19:12:37.008Z,2026-09-02T19:12:36.565Z,2026-09-02T19:12:37.008Z,2089,45.88235294117647,"{""value"":45.88235294117647,""timestamp"":""2026-09-02T19:12:32Z""}",,,,,,,,1629
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.225Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.225Z,2094,5.88235294117647,5.88235294117647,4cb505bb3325f3a86d8ded864c8477ddba988c598d93703aa55347fd3813eacd,1s,AVG,4cb505bb3325f3a86d8ded864c8477ddba988c598d93703aa55347fd3813eacd,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.010Z,1634
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:29.418Z,2026-09-02T19:12:37.225Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.225Z,2099,40.3921568627451,40.3921568627451,9027bda88242ab1edddaae6649e406dc268fc7a9a12bf745eaff722f03de6186,1s,AVG,9027bda88242ab1edddaae6649e406dc268fc7a9a12bf745eaff722f03de6186,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.010Z,1639
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:31.418Z,2026-09-02T19:12:37.225Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.225Z,2104,45.88235294117647,45.88235294117647,9e8605523563649ce6024c73175ef9cf794bdde630dbbd2b280a1459942c363f,1s,AVG,9e8605523563649ce6024c73175ef9cf794bdde630dbbd2b280a1459942c363f,2026-09-02T19:12:28.418Z,2026-09-02T19:12:37.010Z,2026-09-02T19:12:37.010Z,1644
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:35.000Z,2026-09-02T19:12:42.765Z,2026-09-02T19:12:42.506Z,2026-09-02T19:12:42.765Z,2109,5.098039215686274,"{""value"":5.098039215686274,""timestamp"":""2026-09-02T19:12:35Z""}",,,,,,,,1649
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:43.000Z,2026-09-02T19:12:48.444Z,2026-09-02T19:12:48.238Z,2026-09-02T19:12:48.444Z,2114,60.3921568627451,"{""value"":60.3921568627451,""timestamp"":""2026-09-02T19:12:43Z""}",,,,,,,,1654
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:41.768Z,2026-09-02T19:12:48.740Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.740Z,2119,25.88235294117647,25.88235294117647,a4babf563313c4e92a15d4b1e9483879fc91d5fce6b749496f86a1dbc9157deb,1s,AVG,a4babf563313c4e92a15d4b1e9483879fc91d5fce6b749496f86a1dbc9157deb,2026-09-02T19:12:40.768Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.446Z,1659
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:42.768Z,2026-09-02T19:12:48.740Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.740Z,2124,60.3921568627451,60.3921568627451,231af448bcb164ff2e88c9069bb401e7072e9be82b0c2d175126e5c49cbb61fd,1s,AVG,231af448bcb164ff2e88c9069bb401e7072e9be82b0c2d175126e5c49cbb61fd,2026-09-02T19:12:40.768Z,2026-09-02T19:12:48.446Z,2026-09-02T19:12:48.446Z,1664
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:50.000Z,2026-09-02T19:12:54.346Z,2026-09-02T19:12:54.084Z,2026-09-02T19:12:54.346Z,2129,56.07843137254902,"{""value"":56.07843137254902,""timestamp"":""2026-09-02T19:12:50Z""}",,,,,,,,1669
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:46.446Z,2026-09-02T19:12:54.550Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.550Z,2134,34.11764705882353,34.11764705882353,65bc58cb4e085af9640992db1398111999282cfef701cd1846ae64778a0ad089,1s,AVG,65bc58cb4e085af9640992db1398111999282cfef701cd1846ae64778a0ad089,2026-09-02T19:12:46.446Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.348Z,1674
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:49.446Z,2026-09-02T19:12:54.550Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.550Z,2139,56.07843137254902,56.07843137254902,5eeccaab4926dc43d0d7a56b0d773d925b2b7a5b9372fcede6035dd8bfc45bdd,1s,AVG,5eeccaab4926dc43d0d7a56b0d773d925b2b7a5b9372fcede6035dd8bfc45bdd,2026-09-02T19:12:46.446Z,2026-09-02T19:12:54.348Z,2026-09-02T19:12:54.348Z,1679
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:12:56.000Z,2026-09-02T19:13:00.151Z,2026-09-02T19:12:59.910Z,2026-09-02T19:13:00.151Z,2144,46.66666666666666,"{""value"":46.66666666666666,""timestamp"":""2026-09-02T19:12:56Z""}",,,,,,,,1684
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:53.348Z,2026-09-02T19:13:00.387Z,2026-09-02T19:13:00.153Z,2026-09-02T19:13:00.387Z,2149,69.41176470588235,69.41176470588235,bdda545a8aa63bd324c4251785ff9a344da452571bc44975268ecc68c95d464e,1s,AVG,bdda545a8aa63bd324c4251785ff9a344da452571bc44975268ecc68c95d464e,2026-09-02T19:12:52.348Z,2026-09-02T19:13:00.152Z,2026-09-02T19:13:00.152Z,1689
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:55.348Z,2026-09-02T19:13:00.387Z,2026-09-02T19:13:00.153Z,2026-09-02T19:13:00.387Z,2154,46.66666666666666,46.66666666666666,9a52eaecc499d7172e01ce2a0bba40f8ffd34109e9eda4f548ff979ede93e57b,1s,AVG,9a52eaecc499d7172e01ce2a0bba40f8ffd34109e9eda4f548ff979ede93e57b,2026-09-02T19:12:52.348Z,2026-09-02T19:13:00.152Z,2026-09-02T19:13:00.152Z,1694
obdEngineLoad,CAN_ENGINE_LOAD,LATEST_LIVE,2026-09-02T19:13:02.000Z,2026-09-02T19:13:05.929Z,2026-09-02T19:13:05.664Z,2026-09-02T19:13:05.929Z,2159,54.11764705882353,"{""value"":54.11764705882353,""timestamp"":""2026-09-02T19:13:02Z""}",,,,,,,,1699
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:12:59.152Z,2026-09-02T19:13:06.137Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:06.137Z,2164,19.2156862745098,19.2156862745098,e5c0ad27f165e30c49e287ea19445ee58b40e3a019e9d37e6036338779317b57,1s,AVG,e5c0ad27f165e30c49e287ea19445ee58b40e3a019e9d37e6036338779317b57,2026-09-02T19:12:58.152Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:05.930Z,1704
obdEngineLoad,CAN_ENGINE_LOAD,HF_HISTORICAL,2026-09-02T19:13:01.152Z,2026-09-02T19:13:06.137Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:06.137Z,2169,54.11764705882353,54.11764705882353,f255b0fd40ca3189d7de507f17330dd8aa23d44238d6930d6ec0c3e3c56d7a59,1s,AVG,f255b0fd40ca3189d7de507f17330dd8aa23d44238d6930d6ec0c3e3c56d7a59,2026-09-02T19:12:58.152Z,2026-09-02T19:13:05.930Z,2026-09-02T19:13:05.930Z,1709
